age,type,origin,rarity
1863,3,0,1.57715
1856,2,3,1.57727
1873,0,0,1.57732
1868,0,6,1.57741
1864,2,6,1.57748
1882,3,2,1.57749
1874,0,1,1.57764
1871,4,1,1.5777
1886,2,4,1.57775
1874,2,1,1.57781
1866,0,2,1.57795
1865,2,0,1.57797
1877,1,6,1.5781
1866,3,0,1.57813
1870,0,3,1.57823
1876,0,0,1.57829
1866,2,0,1.5783
1863,3,1,1.57835
1867,2,6,1.57845
1885,3,2,1.57846
1889,2,4,1.57872
1874,1,0,1.57884
1883,0,4,1.57884
1865,3,6,1.579
1873,0,6,1.57903
1862,2,3,1.57922
1879,0,0,1.57926
1866,4,5,1.57932
1878,1,5,1.57962
1867,3,1,1.57964
1867,4,5,1.57964
1877,1,0,1.57981
1896,3,4,1.57995
1878,4,1,1.57996
1886,2,5,1.58015
1876,0,3,1.58017
1869,3,1,1.58029
1887,1,3,1.58031
1884,4,3,1.58036
1891,3,2,1.5804
1882,2,1,1.5804
1879,1,0,1.58046
1880,4,1,1.58061
1870,4,5,1.58062
1878,0,6,1.58065
1880,1,0,1.58078
1874,2,0,1.58089
1871,3,1,1.58094
1871,3,6,1.58094
1895,4,6,1.581
1875,2,6,1.58104
1875,3,0,1.58104
1872,1,4,1.5811
1872,3,6,1.58127
1887,4,3,1.58134
1894,3,2,1.58137
1891,0,4,1.58143
1896,4,0,1.5815
1884,1,5,1.58156
1901,3,4,1.58157
1892,4,2,1.58158
1877,3,0,1.58169
1874,1,4,1.58175
1902,3,4,1.58189
1890,3,3,1.58213
2340,3,1,1.58222
1899,4,6,1.5823
1899,4,0,1.58247
1901,2,4,1.5826
1887,1,0,1.58305
1901,4,0,1.58311
1906,3,4,1.58318
1888,4,1,1.5832
1879,3,6,1.58354
1884,0,2,1.58379
1899,0,4,1.58402
1881,1,4,1.58402
1889,0,6,1.58421
1886,2,6,1.58461
1922,1,1,1.58472
1905,2,2,1.58475
1896,0,1,1.58476
1883,4,5,1.58484
1902,0,4,1.58499
1901,2,5,1.58501
1897,0,0,1.58509
1903,4,2,1.58514
1888,2,6,1.58526
1892,0,3,1.58536
1908,4,0,1.58538
1888,2,0,1.58543
1885,3,6,1.58549
1907,3,2,1.58557
1905,4,2,1.58578
1891,3,5,1.58589
1926,1,1,1.58601
1905,1,3,1.58613
1887,3,1,1.58614
1905,2,5,1.5863
1908,4,2,1.58675
1912,2,2,1.58701
1893,2,0,1.58705
1912,3,2,1.58718
1895,3,5,1.58719
1894,2,6,1.58721
1898,0,3,1.5873
1891,0,5,1.58743
1904,2,1,1.58752
1890,4,4,1.58762
1905,0,1,1.58768
1902,4,1,1.58774
1900,0,3,1.58795
1889,1,2,1.58799
1921,3,4,1.58802
1904,1,5,1.58804
1911,1,3,1.58807
1906,2,1,1.58817
1904,4,1,1.58838
1919,2,4,1.58841
1914,4,2,1.58869
1895,3,6,1.58873
1896,1,4,1.58889
1915,4,2,1.58902
1906,4,1,1.58903
1896,0,5,1.58906
1897,1,4,1.58921
1912,3,3,1.58925
1925,3,4,1.58931
1901,2,6,1.58948
1894,1,2,1.58961
1908,1,0,1.58985
1897,4,4,1.5899
1922,4,0,1.5899
1921,2,2,1.58992
1917,1,3,1.59001
1923,4,0,1.59022
1918,1,3,1.59033
1904,2,6,1.59045
1904,3,0,1.59045
1940,1,1,1.59051
1924,4,0,1.59054
1901,0,5,1.59068
1916,1,6,1.59072
1914,2,1,1.59076
1925,4,0,1.59087
1905,2,0,1.59095
1912,4,1,1.59098
1926,4,6,1.59102
1916,0,0,1.59124
1916,0,1,1.59124
1906,2,0,1.59127
1911,0,6,1.59134
1925,3,2,1.59139
1908,3,5,1.5914
1911,0,3,1.59151
1915,1,5,1.5916
1929,2,4,1.59164
1904,0,5,1.59165
1920,1,6,1.59201
1929,4,0,1.59216
1930,4,6,1.59231
1911,3,5,1.59237
1916,1,0,1.59244
1930,4,0,1.59248
1918,1,5,1.59257
1947,1,1,1.59277
1925,2,5,1.59277
1921,0,0,1.59285
1916,0,6,1.59296
1927,0,4,1.59307
1918,1,0,1.59309
1931,3,2,1.59332
1928,0,4,1.59339
1910,4,5,1.5936
1926,3,3,1.59378
1914,2,0,1.59386
1929,1,3,1.59389
1911,4,5,1.59393
1915,3,0,1.59402
1921,1,0,1.59406
1912,1,4,1.59408
1919,0,3,1.59411
1925,0,1,1.59415
1930,2,5,1.59438
1922,1,0,1.59439
1912,4,4,1.59477
1924,4,1,1.59486
1914,0,5,1.5949
1954,1,1,1.59502
1932,2,5,1.59503
1918,2,0,1.59516
1937,3,2,1.59526
1919,3,0,1.59531
1955,1,1,1.59534
1930,0,1,1.59577
1932,4,3,1.5959
1946,3,4,1.59609
1931,0,0,1.59609
1943,2,4,1.59616
1923,3,5,1.59627
1942,4,0,1.59636
1947,3,4,1.59641
1915,2,3,1.59643
1943,4,0,1.59668
1923,2,0,1.59678
1930,4,1,1.59681
1924,2,6,1.59694
1938,2,5,1.59697
1926,3,5,1.59724
1935,0,0,1.59739
1941,0,4,1.5976
1941,2,5,1.59794
1924,1,4,1.59797
1924,0,5,1.59814
1940,3,3,1.59831
1944,4,2,1.59839
1926,1,4,1.59862
1939,2,1,1.59885
1944,2,5,1.59891
1942,3,3,1.59896
1951,4,6,1.59909
1945,2,5,1.59924
1941,0,1,1.59933
1938,4,1,1.5994
1932,3,0,1.59953
1957,3,4,1.59964
1969,1,1,1.59985
1952,3,2,1.60011
1931,1,4,1.60024
1959,3,4,1.60028
1950,4,2,1.60033
1941,4,1,1.60037
1931,3,1,1.60042
1931,0,5,1.60042
1944,2,1,1.60047
1971,1,1,1.60049
1928,2,3,1.60065
1956,4,6,1.60071
1947,4,3,1.60075
1945,2,1,1.6008
1961,3,4,1.60093
1941,0,6,1.60106
1948,4,3,1.60107
1938,3,5,1.60113
1973,1,1,1.60114
2871,3,2,1.60118
2404,0,0,1.60119
1949,3,3,1.60122
1952,1,3,1.60133
1974,1,1,1.60146
1953,0,4,1.60148
1938,2,6,1.60148
1944,1,0,1.60151
1948,2,1,1.60177
1932,1,2,1.60195
1951,1,6,1.60204
1959,2,2,1.6022
1933,2,3,1.60228
1940,2,0,1.6023
1938,3,1,1.60269
1938,3,6,1.60269
1942,3,0,1.60277
1948,1,0,1.60281
1949,4,1,1.60296
1962,3,2,1.60334
1949,0,3,1.60383
1982,1,1,1.60404
1947,3,0,1.60439
1967,4,0,1.60443
1959,3,3,1.60446
2416,1,5,1.60474
1958,0,1,1.60483
1964,0,4,1.60503
1953,0,3,1.60512
1959,0,0,1.60516
1986,1,1,1.60532
1962,1,6,1.6056
1962,4,3,1.6056
1961,0,0,1.6058
1963,4,3,1.60593
1948,0,5,1.60593
1966,2,5,1.60603
1968,4,2,1.60615
1960,1,5,1.60617
1949,3,1,1.60626
1962,2,1,1.6063
1954,3,5,1.60632
1953,2,6,1.60634
1978,3,4,1.60641
1946,1,2,1.6065
1960,4,1,1.60652
1950,0,5,1.60658
1990,1,1,1.60661
1960,1,0,1.6067
1958,0,3,1.60674
1955,0,2,1.60682
1947,2,3,1.60682
1973,3,2,1.6069
1974,2,2,1.60704
1967,3,3,1.60705
1952,1,4,1.60706
1976,4,0,1.60734
1958,3,0,1.60796
1958,2,6,1.60796
1973,1,3,1.60812
1979,4,6,1.60814
1970,4,3,1.60819
1959,3,0,1.60829
1973,2,5,1.60829
1971,3,3,1.60834
1956,1,4,1.60836
1952,1,2,1.60845
1978,3,2,1.60851
1956,4,5,1.60853
1956,0,5,1.60853
1957,1,4,1.60868
1979,3,2,1.60883
1972,4,3,1.60884
1957,0,5,1.60886
1956,4,4,1.60905
1966,0,6,1.60916
1982,4,0,1.60928
1987,3,4,1.60932
1983,4,6,1.60943
1982,2,2,1.60963
1964,0,2,1.60973
1956,2,3,1.60975
1963,2,0,1.60976
1976,3,3,1.60996
1972,1,5,1.61006
1976,1,6,1.61013
1971,1,0,1.61026
1981,1,3,1.6107
1983,0,4,1.61118
1989,4,6,1.61136
1990,4,6,1.61169
1971,0,2,1.612
1989,3,2,1.61207
1981,0,1,1.61228
1971,2,0,1.61235
1982,0,1,1.6126
1979,4,1,1.61268
1972,2,0,1.61268
1984,1,6,1.61272
1969,4,5,1.61275
1982,2,1,1.61277
1974,3,5,1.6128
1995,2,4,1.61295
1992,3,2,1.61303
1988,2,5,1.61314
1986,3,3,1.61319
1996,2,4,1.61328
1971,0,5,1.6134
1987,3,3,1.61352
1985,0,0,1.61357
1996,4,6,1.61363
1972,4,5,1.61372
1985,2,1,1.61375
1977,3,5,1.61378
1976,3,0,1.6138
1996,4,0,1.6138
1995,2,2,1.61383
1992,4,2,1.61391
1991,1,3,1.61394
1969,1,2,1.61397
1969,2,3,1.61397
1978,3,5,1.6141
1983,1,0,1.61415
1985,4,1,1.61462
1980,0,2,1.61492
1989,2,1,1.61504
1994,2,5,1.61508
2000,4,0,1.61509
1987,4,1,1.61527
1992,1,6,1.61531
1990,2,1,1.61536
1974,2,3,1.61559
1986,0,6,1.61564
2002,4,0,1.61574
1998,4,2,1.61585
1989,4,1,1.61592
1983,2,6,1.61607
1999,4,2,1.61617
1980,4,5,1.61632
1990,1,0,1.61641
2009,3,4,1.61642
1981,1,4,1.61647
1999,1,3,1.61652
1981,3,6,1.61664
1980,4,4,1.61684
2001,0,4,1.617
1986,2,6,1.61704
1981,4,4,1.61717
1987,2,6,1.61737
1984,1,4,1.61744
1997,0,0,1.61746
1980,1,2,1.61754
1999,4,3,1.61758
1985,1,4,1.61777
2000,1,6,1.6179
2011,2,4,1.61812
1992,3,5,1.61864
2005,2,5,1.61864
1988,1,4,1.61874
2013,2,4,1.61876
1988,3,6,1.61892
1992,2,0,1.61916
2029,1,1,1.61917
2018,3,4,1.61932
2344,1,4,1.61939
2015,2,4,1.61941
2000,1,0,1.61965
2004,0,1,1.61972
2016,2,4,1.61973
1991,3,1,1.61989
2015,4,0,1.61994
2021,3,4,1.62029
2006,0,1,1.62037
2001,0,6,1.6205
2003,1,0,1.62063
2013,4,2,1.6207
2018,4,6,1.62073
2018,4,0,1.62091
2002,0,3,1.621
1993,4,4,1.62107
1999,0,2,1.62108
2035,1,1,1.6211
1995,3,6,1.62119
2014,0,4,1.6212
2024,3,4,1.62126
2011,3,3,1.62128
2036,1,1,1.62142
2000,2,6,1.62158
2037,1,1,1.62174
2005,0,6,1.6218
2026,3,4,1.6219
2020,3,2,1.62208
2009,4,1,1.62239
2012,2,1,1.62249
1999,4,5,1.62249
2018,2,5,1.62284
2005,2,6,1.62321
2002,3,6,1.62346
2026,4,0,1.62349
2010,0,3,1.6236
1999,2,3,1.62371
2022,0,4,1.62379
2029,2,4,1.62393
2014,4,1,1.62401
2027,2,2,1.62417
2016,1,5,1.62431
2009,0,2,1.62433
2029,4,0,1.62446
2031,2,4,1.62458
2016,1,0,1.62484
2014,0,3,1.62489
2020,0,1,1.6249
2018,1,5,1.62496
2011,0,2,1.62498
2022,1,6,1.62502
2026,0,4,1.62508
2048,1,1,1.62528
2006,4,4,1.62529
2024,3,3,1.62549
2028,0,4,1.62573
2032,2,2,1.62578
2025,3,3,1.62581
2017,0,3,1.62586
2023,0,0,1.62587
2029,0,4,1.62605
2051,1,1,1.62625
2011,3,1,1.62638
2025,0,0,1.62652
2036,4,6,1.62655
2027,4,3,1.62664
2012,3,6,1.62671
2028,3,3,1.62678
2026,0,1,1.62684
2031,1,3,1.62687
2028,1,6,1.62696
2027,0,0,1.62717
2014,1,4,1.62718
2027,2,1,1.62734
2014,4,5,1.62736
2019,3,5,1.62739
2055,1,1,1.62754
2023,0,6,1.62763
2019,2,6,1.62775
2041,2,4,1.62781
2027,1,5,1.62787
2020,0,2,1.62789
2031,4,3,1.62793
2024,0,6,1.62796
2017,1,4,1.62815
2041,4,0,1.62834
2033,1,6,1.62858
2026,0,6,1.62861
2036,2,5,1.62867
2030,1,5,1.62884
2048,3,4,1.629
2038,1,3,1.62914
2060,1,1,1.62915
2030,1,0,1.62937
2017,2,3,1.62956
2033,1,5,1.62981
2037,4,3,1.62987
2035,2,1,1.62993
2019,1,2,1.63021
2036,2,1,1.63026
2039,3,3,1.63034
2048,4,6,1.63042
2022,4,4,1.63048
2020,2,3,1.63054
2032,0,6,1.63055
2043,1,3,1.63075
2025,4,5,1.63093
2030,3,5,1.63096
2030,0,2,1.63114
2036,4,1,1.63114
2041,1,6,1.63117
2026,3,6,1.63125
2038,1,5,1.63143
2047,4,2,1.63169
2039,1,5,1.63176
2032,2,6,1.63196
2037,0,6,1.63217
2045,3,3,1.63228
2049,0,4,1.63252
2053,2,2,1.63257
2035,0,2,1.63276
2046,1,6,1.63278
2031,0,5,1.63287
2045,0,1,1.63299
2043,1,5,1.63305
2056,4,0,1.63318
2061,3,4,1.6332
2052,0,4,1.63349
2033,3,6,1.63352
2059,2,4,1.63362
2047,0,0,1.63364
2058,4,6,1.63365
2061,2,4,1.63426
2055,0,4,1.63446
2065,3,4,1.63449
2077,1,1,1.63462
2048,1,5,1.63467
2035,4,4,1.6347
2052,1,6,1.63473
2066,3,4,1.63481
2037,4,5,1.63482
2041,3,0,1.63488
2051,0,0,1.63493
2049,1,5,1.635
2048,4,1,1.63503
2034,2,3,1.63508
2039,4,5,1.63547
2059,4,2,1.63557
2080,1,1,1.63559
2065,4,6,1.63591
2054,2,1,1.63608
2065,4,0,1.63609
2059,2,5,1.6361
2064,3,2,1.6363
2060,2,5,1.63643
2065,2,2,1.63644
2062,4,2,1.63654
2047,0,2,1.63665
2401,3,4,1.63667
2058,4,3,1.63667
2063,4,2,1.63686
2084,1,1,1.63688
2068,4,6,1.63688
2061,3,3,1.63746
2059,0,1,1.63752
2057,1,5,1.63759
2056,4,1,1.63762
2050,0,2,1.63762
2044,4,4,1.63762
2056,1,0,1.63779
2050,2,6,1.6378
2405,0,3,1.63788
2067,0,4,1.63834
2072,4,0,1.63835
2089,1,1,1.63849
2071,3,2,1.63856
2064,1,6,1.63861
2075,2,4,1.63879
2069,4,2,1.6388
2090,1,1,1.63881
2054,2,6,1.6391
2075,4,6,1.63914
2069,2,5,1.63934
2056,3,0,1.63975
2049,1,2,1.63996
2063,1,0,1.64006
2094,1,1,1.6401
2057,2,0,1.64025
2050,1,2,1.64028
2072,2,5,1.64031
2064,1,0,1.64039
2080,2,4,1.6404
2063,0,6,1.64059
2080,4,0,1.64093
2069,2,1,1.64094
2056,0,5,1.64099
2082,2,4,1.64105
2057,0,5,1.64131
2057,3,1,1.64131
2054,2,3,1.64158
2062,3,0,1.64169
2070,1,5,1.6418
2078,0,4,1.64189
2072,2,1,1.64191
2059,0,5,1.64196
2068,0,6,1.64221
2078,2,5,1.64225
2068,0,3,1.64239
2062,1,4,1.64276
2091,3,4,1.64288
2087,4,6,1.64302
2076,0,1,1.64303
2089,2,4,1.64331
2068,0,2,1.64346
2083,0,4,1.64351
2072,0,6,1.64351
2082,2,5,1.64354
2064,0,5,1.64358
2084,4,2,1.64365
2068,2,0,1.64382
2094,3,4,1.64385
2065,0,5,1.64391
2069,3,0,1.64396
2070,0,2,1.64411
2067,1,4,1.64438
2067,3,6,1.64456
2093,2,4,1.6446
2071,2,6,1.64461
2071,3,0,1.64461
2087,0,4,1.6448
2069,3,1,1.64521
2069,3,6,1.64521
2089,4,2,1.64527
2071,1,4,1.64568
2081,4,1,1.64571
2086,1,6,1.64573
2075,2,6,1.64591
2091,4,2,1.64592
2085,0,1,1.64594
2075,2,0,1.64609
2101,3,4,1.64611
2068,1,2,1.64613
2086,0,0,1.64626
2091,1,3,1.64627
2088,1,6,1.64637
2073,3,1,1.6465
2098,4,6,1.64657
2096,3,2,1.64664
2078,0,2,1.6467
2090,3,3,1.64684
2115,1,1,1.64686
2098,2,2,1.64711
2091,3,3,1.64717
2098,3,2,1.64729
2080,0,2,1.64735
2079,2,0,1.64738
2099,2,2,1.64743
2081,3,5,1.6475
2096,4,2,1.64753
2088,1,5,1.64762
2091,0,1,1.64788
2101,2,2,1.64808
2102,2,2,1.6484
2075,1,2,1.6484
2079,3,6,1.64845
2095,4,3,1.64864
2083,2,0,1.64868
2098,2,5,1.64872
2121,1,1,1.64879
2085,3,0,1.64915
2097,4,3,1.64929
2097,1,6,1.64929
2080,4,4,1.64931
2106,4,0,1.64933
2100,2,5,1.64936
2096,0,1,1.6495
2102,0,4,1.64965
2091,0,3,1.64985
2082,4,4,1.64996
2087,2,0,1.64998
2107,2,2,1.65001
2084,0,5,1.65007
2084,3,1,1.65007
2125,1,1,1.65008
2089,3,5,1.65009
2085,0,5,1.6504
2101,1,6,1.65058
2084,4,4,1.65061
2127,1,1,1.65072
2090,3,0,1.65077
2105,1,3,1.6508
2102,1,6,1.65091
2106,0,4,1.65095
2100,2,1,1.65097
2110,2,2,1.65098
2087,3,6,1.65105
2106,2,5,1.6513
2088,3,1,1.65137
2088,0,5,1.65137
2102,0,0,1.65144
2096,0,3,1.65147
2092,2,0,1.6516
2089,3,1,1.6517
2089,4,5,1.6517
2119,3,4,1.65192
2108,2,5,1.65195
2113,2,2,1.65195
2086,1,2,1.65197
2115,4,6,1.65206
2101,4,1,1.65219
2109,2,5,1.65227
2114,2,2,1.65228
2087,2,3,1.6523
2117,2,4,1.65235
2092,3,1,1.65267
2106,0,1,1.65274
2103,4,1,1.65284
2106,2,1,1.65292
2107,0,0,1.65306
2112,2,5,1.65324
2090,2,3,1.65327
2094,0,5,1.65332
2110,1,6,1.65349
2098,2,0,1.65355
2103,0,6,1.65356
2107,1,5,1.65378
2106,4,1,1.65381
2115,0,4,1.65386
2092,2,3,1.65392
2096,0,5,1.65397
2107,4,1,1.65414
2095,4,4,1.65418
2100,2,0,1.65419
2102,3,5,1.65431
2111,2,1,1.65453
2116,2,5,1.65454
2098,4,5,1.65462
2103,3,5,1.65463
2099,1,4,1.65476
2095,2,3,1.6549
2140,1,1,1.65491
2125,2,4,1.65493
2129,3,4,1.65514
2118,2,5,1.65518
2100,0,5,1.65527
2110,1,0,1.65529
2114,2,1,1.65551
2097,2,3,1.65555
2118,3,3,1.6559
2127,4,6,1.65594
2129,2,4,1.65622
2108,3,5,1.65625
2128,4,0,1.65644
2120,3,3,1.65655
2108,3,0,1.65661
2127,3,2,1.65666
2103,4,4,1.65678
2105,3,1,1.65689
2111,3,5,1.65722
2116,1,0,1.65723
2120,2,1,1.65745
2132,4,6,1.65755
2121,0,0,1.65759
2106,4,4,1.65775
2472,3,6,1.65818
2113,2,6,1.65823
2134,4,0,1.65838
2121,4,1,1.65867
2124,2,1,1.65874
2153,1,1,1.65909
2112,4,5,1.65916
2137,4,6,1.65917
2116,3,0,1.6592
2113,1,4,1.65931
2123,4,1,1.65932
2109,1,2,1.65944
2123,1,0,1.6595
2124,4,1,1.65964
2143,3,4,1.65966
2118,0,2,1.65967
2122,0,6,1.65971
2110,2,3,1.65977
2130,3,3,1.65979
2126,1,5,1.65993
2130,4,3,1.65997
2134,0,4,1.66
2115,3,1,1.66014
2119,2,6,1.66018
2145,3,4,1.66031
2120,0,2,1.66032
2119,2,0,1.66036
2134,2,5,1.66036
2142,2,4,1.66042
2132,3,3,1.66043
2132,4,3,1.66061
2141,4,0,1.66064
2125,0,6,1.66068
2130,2,1,1.66069
2144,2,4,1.66107
2137,1,3,1.66115
2139,4,2,1.66144
2131,1,5,1.66155
2149,3,4,1.6616
2116,2,3,1.66172
2120,3,1,1.66176
2120,3,6,1.66176
2130,1,0,1.66177
2139,1,3,1.6618
2125,0,2,1.66194
2119,4,4,1.66197
2147,2,4,1.66204
2137,4,3,1.66223
2126,0,2,1.66227
2125,2,0,1.6623
2147,4,6,1.6624
2136,0,0,1.66245
2134,1,5,1.66252
2136,2,1,1.66263
2123,0,5,1.66273
2135,1,5,1.66284
2143,0,4,1.66291
2128,0,2,1.66292
2120,2,3,1.66302
2129,3,5,1.66306
2132,0,3,1.66313
2148,2,2,1.66326
2138,2,1,1.66327
2125,4,5,1.66338
2139,0,1,1.66342
2129,3,0,1.66342
2148,3,2,1.66344
2155,3,4,1.66353
2126,3,6,1.66371
2145,1,3,1.66374
2149,3,2,1.66376
2139,1,5,1.66414
2169,1,1,1.66424
2131,2,0,1.66425
2154,2,4,1.6643
2144,3,3,1.66431
2133,3,5,1.66436
2142,0,0,1.66439
2139,4,1,1.6645
2132,2,0,1.66457
2145,3,3,1.66464
2125,1,2,1.66464
2137,0,3,1.66475
2141,1,5,1.66479
2130,3,1,1.665
2154,3,2,1.66538
2148,3,3,1.66561
2159,2,4,1.66591
2158,4,0,1.66613
2139,3,5,1.6663
2142,0,3,1.66637
2161,4,0,1.6671
2141,0,2,1.66713
2142,3,5,1.66728
2162,4,0,1.66742
2141,2,0,1.66749
2154,3,3,1.66755
2134,1,2,1.66756
2148,1,0,1.6676
2180,1,1,1.66778
2139,3,1,1.66793
2143,2,6,1.66796
2181,1,1,1.66811
2163,2,2,1.66811
2140,3,6,1.66825
2170,3,4,1.66837
2164,2,2,1.66843
2137,1,2,1.66854
2161,4,2,1.66855
2155,0,0,1.6686
2164,3,2,1.66861
2153,1,5,1.66867
2165,3,2,1.66893
2150,0,3,1.66897
2161,2,5,1.66909
2168,4,6,1.66918
2148,3,5,1.66922
2140,2,3,1.66951
2158,0,1,1.66957
2167,3,2,1.66958
2174,3,4,1.66966
2186,1,1,1.66972
2168,2,2,1.66972
2161,3,3,1.66982
2187,1,1,1.67004
2164,2,5,1.67006
2158,1,5,1.67029
2166,0,4,1.67035
2167,4,2,1.67049
2161,0,1,1.67054
2151,3,0,1.67056
2155,0,3,1.67059
2161,2,1,1.67072
2164,3,3,1.67079
2148,0,5,1.67085
2162,0,0,1.67086
2153,0,2,1.67102
2160,4,1,1.6713
2153,2,0,1.67138
2150,3,1,1.6715
2164,0,0,1.67151
2165,0,1,1.67183
2174,3,2,1.67184
2177,4,6,1.67209
2160,0,3,1.67221
2168,1,6,1.67226
2194,1,1,1.67229
2173,0,4,1.67261
2155,3,6,1.67312
2163,0,3,1.67318
2172,3,3,1.67337
2152,2,3,1.67341
2156,3,6,1.67344
2170,2,1,1.67363
2199,1,1,1.6739
2181,2,2,1.67392
2176,2,5,1.67394
2158,4,5,1.67409
2189,3,4,1.67451
2168,0,6,1.67462
2179,1,3,1.67473
2183,3,2,1.67475
2164,2,6,1.67477
2176,4,3,1.67485
2185,4,0,1.67485
2174,2,1,1.67493
2184,3,2,1.67507
2162,1,4,1.67521
2166,0,2,1.67524
2165,2,0,1.67528
2192,3,4,1.67547
2176,2,1,1.67558
2171,0,6,1.67559
2187,2,2,1.67586
2190,2,4,1.67592
2187,3,2,1.67604
2168,2,0,1.67625
2181,3,3,1.67629
2181,1,6,1.67647
2185,1,3,1.67667
2182,4,3,1.67679
2171,0,2,1.67686
2190,3,2,1.67701
2172,3,0,1.67737
2172,2,0,1.67755
2177,0,3,1.67772
2199,3,4,1.67773
2185,1,6,1.67776
2178,0,6,1.67786
2184,0,0,1.67798
2196,4,6,1.67822
2194,3,2,1.67831
2171,4,5,1.67831
2171,3,1,1.67831
2201,3,4,1.67838
2187,4,3,1.67841
2182,4,1,1.67843
2190,2,5,1.67847
2170,4,4,1.67853
2172,0,5,1.67864
2171,4,4,1.67886
2173,4,5,1.67896
2177,3,0,1.67899
2215,1,1,1.67905
2177,2,0,1.67917
2174,0,5,1.67929
2174,4,5,1.67929
2204,3,4,1.67935
2198,2,2,1.67942
2179,0,2,1.67945
2176,1,4,1.67975
2184,0,6,1.6798
2201,4,6,1.67984
2176,0,5,1.67993
2188,1,5,1.68001
2218,1,1,1.68002
2196,0,4,1.68005
2200,2,2,1.68006
2185,0,6,1.68013
2196,1,3,1.68023
2182,3,5,1.68025
2191,0,1,1.68025
2185,0,3,1.68031
2193,4,3,1.68035
2196,2,5,1.68041
2191,2,1,1.68043
2197,1,3,1.68055
2178,3,6,1.68058
2186,0,3,1.68063
2183,0,2,1.68075
2190,4,1,1.68102
2223,1,1,1.68163
2197,0,0,1.68219
2191,0,3,1.68225
2184,1,4,1.68235
2202,2,5,1.68235
2210,2,4,1.68238
2209,4,6,1.68242
2188,3,0,1.68256
2226,1,1,1.68259
2211,2,4,1.6827
2199,2,1,1.68302
2196,1,0,1.68314
2190,3,0,1.6832
2205,2,5,1.68332
2187,1,4,1.68332
2203,4,3,1.68359
2188,3,1,1.68383
2188,4,5,1.68383
2199,1,0,1.68412
2216,2,4,1.68432
2191,3,6,1.6848
2199,0,3,1.68485
2217,4,0,1.68519
2204,1,5,1.68519
2196,2,0,1.68533
2207,0,1,1.68543
2204,4,1,1.68555
2197,2,0,1.68566
2204,1,0,1.68574
2198,2,6,1.6858
2218,2,2,1.68588
2203,0,3,1.68614
2219,2,2,1.6862
2204,0,6,1.68628
2207,4,1,1.68653
2207,1,0,1.68671
2227,3,4,1.68677
2201,2,6,1.68677
2221,2,2,1.68685
2211,2,1,1.68691
2198,3,6,1.68707
2214,4,3,1.68715
2215,3,3,1.68729
2213,0,0,1.68737
2223,2,2,1.68749
2210,4,1,1.6875
2200,0,5,1.68772
2200,3,6,1.68772
2225,4,0,1.68777
2216,4,3,1.68779
2221,4,2,1.68795
2215,2,1,1.6882
2216,0,0,1.68834
2207,3,5,1.68835
2202,3,6,1.68837
2202,3,1,1.68837
2206,2,6,1.68839
2214,1,5,1.68843
2222,0,4,1.68845
2228,4,0,1.68874
2215,1,5,1.68875
2223,0,4,1.68878
2229,4,6,1.68888
2224,4,2,1.68892
2211,3,5,1.68965
2206,0,5,1.68967
2226,0,4,1.68975
2217,4,1,1.68976
2221,0,0,1.68996
2203,1,2,1.68998
2211,3,0,1.69001
2211,2,6,1.69001
2219,1,5,1.69005
2221,2,1,1.69014
2208,0,5,1.69032
2232,2,2,1.6904
2209,4,5,1.69065
2228,2,5,1.69076
2214,0,2,1.6908
2210,0,5,1.69097
2236,4,6,1.69114
2212,4,5,1.69162
2237,4,0,1.69165
2231,2,5,1.69173
2233,4,2,1.69183
2228,0,0,1.69223
2226,1,5,1.69231
2238,2,2,1.69234
2223,0,3,1.69262
2231,1,6,1.69265
2236,4,2,1.6928
2214,4,4,1.69282
2235,1,3,1.69284
2220,3,0,1.69293
2220,2,6,1.69293
2233,1,6,1.69329
2218,0,5,1.69357
2227,0,6,1.69374
2243,2,2,1.69395
2224,0,2,1.69405
2234,0,1,1.69417
2246,4,0,1.69456
2232,4,1,1.69462
2234,1,5,1.6949
2238,1,6,1.69491
2242,1,3,1.6951
2237,0,0,1.69514
2253,3,4,1.69516
2227,2,6,1.6952
2235,1,5,1.69523
2242,2,5,1.69529
2227,2,0,1.69539
2266,1,1,1.69547
2224,0,5,1.69551
2251,2,4,1.69562
2245,4,2,1.6957
2239,0,1,1.69579
2229,2,6,1.69585
2245,0,4,1.69589
2251,4,6,1.69599
2227,3,1,1.69649
2236,0,3,1.69684
2249,4,2,1.697
2230,1,4,1.69728
2246,3,3,1.69732
2240,1,0,1.6974
2260,3,4,1.69742
2241,4,1,1.69754
2245,0,1,1.69773
2231,4,5,1.69779
2257,4,6,1.69792
2230,4,4,1.69801
2274,1,1,1.69805
2232,3,1,1.69811
2251,2,5,1.6982
2238,3,5,1.6984
2249,4,3,1.69847
2276,1,1,1.69869
2244,1,0,1.69869
2264,3,4,1.69871
2238,2,6,1.69877
2249,0,1,1.69902
2235,0,5,1.69908
2249,2,1,1.69921
2278,1,1,1.69934
2246,1,0,1.69934
2236,4,5,1.69941
2248,1,5,1.69944
2237,3,1,1.69973
2261,2,2,1.69977
2249,4,1,1.70013
2239,1,4,1.7002
2247,0,6,1.70022
2281,1,1,1.7003
2253,0,0,1.70032
2240,3,6,1.70071
2251,1,0,1.70096
2266,4,0,1.70102
2261,1,3,1.70125
2258,1,6,1.70138
2253,4,1,1.70142
2243,1,4,1.7015
